Date,Year,Category,Payee,Description,Location,Zip Code,Type,Trx Numbers,Amount,,
4/7/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 8,94020,Cash in,,643.5,,
10/4/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 8,94020,Cash out,,1719.9,,
2/19/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 10,94070,Cash in,,13084.5,,
1/11/2023,2023,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 2,94020,Cash out,,3912.3,,
7/18/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 5,94401,Cash in,,4904.9,,
9/20/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 9,22180,Cash out,,1323,,
3/29/2023,2023,Cost,Local Bakery,Purchase of Pastries,Blue Pot 4,94404,Cash out,,1782.9,,
9/25/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 3,94003,Cash out,,6199.2,,
1/20/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 4,94404,Cash out,,3150,,
9/2/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 6,94002,Cash out,,837.9,,
5/18/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 3,94003,Cash out,,2916.9,,
2/26/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 9,22180,Cash in,,14014,,
3/16/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 7,94025,Cash out,,2935.8,,
9/1/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 7,94025,Cash out,,655.2,,
11/7/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 4,94404,Cash out,,5890.5,,
7/4/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 4,94404,Cash in,,2602.6,,
1/27/2023,2023,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 6,94002,Cash out,,428.4,,
4/16/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 9,22180,Cash out,,6965,,
12/3/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 5,94401,Cash in,,7793.5,,
2/14/2023,2023,Revenue,In-Store Sales,Hot Coffee,Blue Pot 4,94404,Cash in,,11997.7,,
7/23/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 7,94025,Cash in,,3403.4,,
8/21/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 3,94003,Cash out,,1530.9,,
8/20/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 5,94401,Cash out,,770,,
12/29/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 1,94070,Cash out,,3017,,
2/12/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 7,94025,Cash in,,14014,,
4/17/2023,2023,Revenue,Online Orders,Website Sales,Blue Pot 5,94401,Cash in,,12212.2,,
4/26/2023,2023,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 1,94070,Cash out,,5903.1,,
4/22/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 5,94401,Cash out,,812.7,,
9/11/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 7,94025,Cash out,,238,,
2/7/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 6,94002,Cash in,,9194.9,,
8/18/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 3,94003,Cash out,,6079.5,,
3/22/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 3,94003,Cash in,,6377.8,,
5/8/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 8,94020,Cash out,,516.6,,
3/16/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 10,94070,Cash out,,6085.8,,
3/2/2023,2023,Revenue,In-Store Sales,Hot Coffee,Blue Pot 5,94401,Cash in,,12641.2,,
5/19/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 9,22180,Cash out,,1795.5,,
1/17/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 8,94020,Cash in,,6506.5,,
2/19/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 9,22180,Cash in,,6306.3,,
4/9/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 8,94020,Cash out,,4416.3,,
6/2/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 9,22180,Cash in,,14099.8,,
6/26/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 3,94003,Cash in,,6234.8,,
2/3/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 1,94070,Cash in,,13971.1,,
9/2/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 3,94003,Cash out,,3969,,
7/12/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 8,94020,Cash out,,2822.4,,
6/16/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 2,94020,Cash out,,4704,,
4/27/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 5,94401,Cash in,,8165.3,,
9/28/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 6,94002,Cash in,,6778.2,,
2/27/2023,2023,Cost,Local Bakery,Purchase of Pastries,Blue Pot 7,94025,Cash out,,270.9,,
5/20/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 6,94002,Cash in,,13156,,
8/17/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 10,94070,Cash in,,286,,
5/26/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 1,94070,Cash out,,1795.5,,
8/12/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 9,22180,Cash out,,4202.1,,
2/3/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 1,94070,Cash in,,10081.5,,
9/6/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 10,94070,Cash in,,2359.5,,
6/8/2023,2023,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 3,94003,Cash out,,2847.6,,
6/18/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 10,94070,Cash out,,4302.9,,
8/6/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 10,94070,Cash out,,4076.1,,
2/21/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 2,94020,Cash out,,283.5,,
4/15/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 1,94070,Cash in,,1801.8,,
2/22/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 4,94404,Cash out,,1022,,
3/2/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 6,94002,Cash in,,3775.2,,
12/30/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 2,94020,Cash in,,12626.9,,
5/15/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 5,94401,Cash in,,13785.2,,
10/22/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 9,22180,Cash out,,6853,,
10/9/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 5,94401,Cash out,,138.6,,
5/27/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 5,94401,Cash out,,1152.9,,
7/17/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 3,94003,Cash out,,5159.7,,
6/29/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 1,94070,Cash in,,1401.4,,
10/19/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 5,94401,Cash out,,5323.5,,
1/26/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 3,94003,Cash in,,5405.4,,
10/9/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 1,94070,Cash in,,13785.2,,
1/19/2023,2023,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 7,94025,Cash out,,1297.8,,
4/17/2023,2023,Cost,Local Bakery,Purchase of Pastries,Blue Pot 1,94070,Cash out,,774.9,,
7/2/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 10,94070,Cash out,,598.5,,
10/15/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 4,94404,Cash out,,2904.3,,
7/28/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 3,94003,Cash in,,815.1,,
6/12/2023,2023,Cost,Local Bakery,Purchase of Pastries,Blue Pot 6,94002,Cash out,,2526.3,,
6/22/2023,2023,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 7,94025,Cash out,,3439.8,,
8/3/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 10,94070,Cash out,,6860,,
1/4/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 3,94003,Cash in,,9023.3,,
7/23/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 4,94404,Cash in,,7907.9,,
2/12/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 1,94070,Cash in,,3517.8,,
6/19/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 6,94002,Cash out,,2356.2,,
6/16/2023,2023,Cost,Local Bakery,Purchase of Pastries,Blue Pot 9,22180,Cash out,,201.6,,
5/11/2023,2023,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 2,94020,Cash out,,5392.8,,
2/19/2023,2023,Revenue,Online Orders,Website Sales,Blue Pot 6,94002,Cash in,,14042.6,,
10/7/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 9,22180,Cash out,,4542.3,,
3/17/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 5,94401,Cash out,,3553.2,,
2/27/2023,2023,Revenue,Online Orders,Website Sales,Blue Pot 2,94020,Cash in,,10910.9,,
5/14/2023,2023,Cost,Local Bakery,Purchase of Pastries,Blue Pot 6,94002,Cash out,,1335.6,,
1/19/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 9,22180,Cash in,,5891.6,,
8/8/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 8,94020,Cash out,,3798.9,,
4/29/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 5,94401,Cash out,,1927.8,,
4/15/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 3,94003,Cash out,,1266.3,,
2/10/2023,2023,Revenue,Online Orders,Website Sales,Blue Pot 10,94070,Cash in,,4947.8,,
1/6/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 2,94020,Cash out,,831.6,,
7/18/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 3,94003,Cash out,,680.4,,
4/30/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 9,22180,Cash in,,11440,,
6/22/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 10,94070,Cash out,,6755,,
4/24/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 7,94025,Cash out,,1813,,
3/16/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 3,94003,Cash out,,207.9,,
2/26/2023,2023,Revenue,In-Store Sales,Hot Coffee,Blue Pot 1,94070,Cash in,,13542.1,,
11/21/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 9,22180,Cash in,,1658.8,,
1/13/2023,2023,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 3,94003,Cash out,,4592.7,,
5/1/2023,2023,Cost,Local Bakery,Purchase of Pastries,Blue Pot 2,94020,Cash out,,1990.8,,
6/26/2023,2023,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 4,94404,Cash out,,2028.6,,
2/2/2023,2023,Revenue,In-Store Sales,Hot Coffee,Blue Pot 2,94020,Cash in,,13256.1,,
6/20/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 6,94002,Cash in,,1415.7,,
4/19/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 3,94003,Cash out,,3137.4,,
10/20/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 8,94020,Cash out,,5348.7,,
3/3/2023,2023,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 5,94401,Cash out,,3156.3,,
1/13/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 6,94002,Cash in,,7264.4,,
6/7/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 10,94070,Cash in,,1758.9,,
5/29/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 4,94404,Cash in,,2702.7,,
6/3/2023,2023,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 6,94002,Cash out,,4145.4,,
3/28/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 8,94020,Cash out,,3924.9,,
9/3/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 7,94025,Cash out,,598.5,,
2/5/2023,2023,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 8,94020,Cash out,,315,,
3/16/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 4,94404,Cash out,,1058.4,,
2/15/2023,2023,Expense,Utility Company,Electricity Bill,Blue Pot 10,94070,Cash out,,1288,,
11/3/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 8,94020,Cash out,,1726.2,,
4/26/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 5,94401,Cash out,,3640,,
6/24/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 5,94401,Cash out,,3011.4,,
5/13/2023,2023,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 1,94070,Cash out,,6218.1,,
6/28/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 4,94404,Cash out,,144.9,,
7/6/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 1,94070,Cash in,,8222.5,,
5/13/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 4,94404,Cash in,,3889.6,,
2/13/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 8,94020,Cash out,,3912.3,,
3/22/2023,2023,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 2,94020,Cash out,,5348.7,,
7/8/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 3,94003,Cash out,,2681,,
1/24/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 2,94020,Cash in,,3875.3,,
4/22/2023,2023,Revenue,In-Store Sales,Hot Coffee,Blue Pot 8,94020,Cash in,,5534.1,,
2/14/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 4,94404,Cash in,,2831.4,,
3/24/2023,2023,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 4,94404,Cash out,,4718.7,,
12/6/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 4,94404,Cash out,,3168.9,,
5/23/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 7,94025,Cash out,,2412.9,,
1/29/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 3,94003,Cash out,,5140.8,,
10/27/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 7,94025,Cash out,,2129.4,,
2/28/2023,2023,Revenue,Online Orders,Website Sales,Blue Pot 8,94020,Cash in,,12212.2,,
5/21/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 6,94002,Cash out,,6685,,
5/6/2023,2023,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 10,94070,Cash out,,957.6,,
10/17/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 1,94070,Cash out,,2211.3,,
6/4/2023,2023,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 1,94070,Cash out,,2778.3,,
5/17/2023,2023,Expense,Utility Company,Electricity Bill,Blue Pot 1,94070,Cash out,,280,,
7/23/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 6,94002,Cash out,,1209.6,,
1/7/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 2,94020,Cash in,,3446.3,,
4/8/2023,2023,Expense,Utility Company,Electricity Bill,Blue Pot 10,94070,Cash out,,1323,,
9/25/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 10,94070,Cash out,,6272,,
10/6/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 4,94404,Cash out,,926.1,,
6/4/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 5,94401,Cash out,,4422.6,,
5/29/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 2,94020,Cash out,,264.6,,
7/1/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 3,94003,Cash out,,2501.1,,
4/25/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 4,94404,Cash out,,4901.4,,
6/18/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 10,94070,Cash in,,2044.9,,
10/8/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 10,94070,Cash out,,3502.8,,
3/26/2023,2023,Expense,Utility Company,Electricity Bill,Blue Pot 4,94404,Cash out,,1169,,
3/25/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 4,94404,Cash in,,3732.3,,
6/12/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 5,94401,Cash in,,8379.8,,
11/18/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 4,94404,Cash out,,3150,,
6/4/2023,2023,Cost,Local Bakery,Purchase of Pastries,Blue Pot 10,94070,Cash out,,4573.8,,
12/4/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 1,94070,Cash in,,9552.4,,
6/17/2023,2023,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 2,94020,Cash out,,730.8,,
9/20/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 5,94401,Cash in,,6463.6,,
2/14/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 7,94025,Cash in,,3060.2,,
1/20/2023,2023,Cost,Local Bakery,Purchase of Pastries,Blue Pot 10,94070,Cash out,,3830.4,,
7/1/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 6,94002,Cash in,,10868,,
5/7/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 2,94020,Cash out,,270.9,,
3/7/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 5,94401,Cash out,,4183.2,,
12/11/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 6,94002,Cash out,,1127.7,,
1/6/2023,2023,Revenue,Online Orders,Website Sales,Blue Pot 1,94070,Cash in,,10253.1,,
4/17/2023,2023,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 1,94070,Cash out,,50000,,
3/30/2023,2023,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 6,94002,Cash out,,3824.1,,
4/15/2023,2023,Revenue,In-Store Sales,Hot Coffee,Blue Pot 2,94020,Cash in,,2502.5,,
5/5/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 1,94070,Cash in,,6420.7,,
2/3/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 10,94070,Cash in,,4819.1,,
9/4/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 10,94070,Cash in,,2359.5,,
3/27/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 2,94020,Cash in,,8723,,
4/21/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 3,94003,Cash in,,3532.1,,
5/12/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 7,94025,Cash in,,1944.8,,
2/25/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 5,94401,Cash in,,10453.3,,
4/6/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 2,94020,Cash in,,10753.6,,
3/17/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 1,94070,Cash out,,1801.8,,
7/1/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 10,94070,Cash out,,2457,,
8/21/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 2,94020,Cash in,,2316.6,,
4/29/2023,2023,Revenue,In-Store Sales,Hot Coffee,Blue Pot 4,94404,Cash in,,6520.8,,
1/25/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 4,94404,Cash out,,4668.3,,
3/24/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 2,94020,Cash out,,170.1,,
9/28/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 2,94020,Cash in,,2574,,
3/2/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 10,94070,Cash out,,5117,,
9/26/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 4,94404,Cash in,,4504.5,,
12/16/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 6,94002,Cash out,,548.1,,
1/28/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 2,94020,Cash out,,3843,,
2/21/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 4,94404,Cash in,,9909.9,,
5/30/2023,2023,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 3,94003,Cash out,,4088.7,,
11/15/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 3,94003,Cash out,,3565.8,,
5/31/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 2,94020,Cash out,,5187,,
3/26/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 7,94025,Cash in,,3861,,
11/24/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 6,94002,Cash out,,4025.7,,
9/13/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 5,94401,Cash out,,3433.5,,
5/6/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 3,94003,Cash out,,3635.1,,
4/6/2023,2023,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 6,94002,Cash out,,2280.6,,
10/25/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 7,94025,Cash out,,3011.4,,
2/11/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 1,94070,Cash out,,1839.6,,
7/5/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 6,94002,Cash out,,6167,,
5/25/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 5,94401,Cash in,,6477.9,,
5/7/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 10,94070,Cash out,,6244,,
8/6/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 5,94401,Cash out,,844.2,,
2/25/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 1,94070,Cash in,,5105.1,,
11/28/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 7,94025,Cash in,,13184.6,,
2/6/2023,2023,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 2,94020,Cash out,,1606.5,,
2/8/2023,2023,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 10,94070,Cash out,,573.3,,
4/4/2023,2023,Expense,Utility Company,Electricity Bill,Blue Pot 2,94020,Cash out,,5271,,
1/10/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 10,94070,Cash in,,7822.1,,
7/8/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 6,94002,Cash out,,1600.2,,
1/17/2023,2023,Cost,Local Bakery,Purchase of Pastries,Blue Pot 2,94020,Cash out,,428.4,,
9/18/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 5,94401,Cash in,,6263.4,,
10/1/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 1,94070,Cash in,,12012,,
4/13/2023,2023,Cost,Local Bakery,Purchase of Pastries,Blue Pot 7,94025,Cash out,,5222.7,,
11/15/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 7,94025,Cash out,,1455.3,,
1/5/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 4,94404,Cash out,,6300,,
6/18/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 5,94401,Cash in,,10696.4,,
5/28/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 1,94070,Cash out,,3049.2,,
9/29/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 5,94401,Cash in,,10381.8,,
6/21/2023,2023,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 5,94401,Cash out,,4044.6,,
7/1/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 10,94070,Cash out,,5777.1,,
1/25/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 7,94025,Cash in,,11211.2,,
4/13/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 4,94404,Cash out,,6016.5,,
3/5/2023,2023,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 2,94020,Cash out,,1247.4,,
12/8/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 4,94404,Cash out,,403.2,,
1/1/2023,2023,Revenue,In-Store Sales,Hot Coffee,Blue Pot 4,94404,Cash in,,3289,,
2/26/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 2,94020,Cash out,,3893.4,,
1/13/2023,2023,Expense,Utility Company,Electricity Bill,Blue Pot 6,94002,Cash out,,4368,,
9/7/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 2,94020,Cash in,,12140.7,,
6/30/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 4,94404,Cash in,,9252.1,,
11/15/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 5,94401,Cash out,,5682.6,,
12/3/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 6,94002,Cash in,,6549.4,,
12/24/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 2,94020,Cash in,,5662.8,,
10/15/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 4,94404,Cash out,,1682.1,,
1/22/2023,2023,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 6,94002,Cash out,,1631.7,,
12/10/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 3,94003,Cash in,,4876.3,,
1/31/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 5,94401,Cash out,,756,,
4/4/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 6,94002,Cash in,,5634.2,,
12/5/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 5,94401,Cash in,,10338.9,,
9/15/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 1,94070,Cash in,,9623.9,,
1/29/2023,2023,Revenue,Online Orders,Website Sales,Blue Pot 7,94025,Cash in,,2888.6,,
